City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,berdigestyakh,62.0989,126.6992,-31.96,97,98,1.94,RU,1707358212
282,sasciori,45.8667,23.5833,9.08,82,92,4.66,RO,1707358212
283,vilyuchinsk,52.9306,158.4028,-6.71,79,100,1.06,RU,1707358167
284,kolonia,50.9333,6.95,4.77,91,75,1.03,DE,1707358089
285,lerwick,60.1545,-1.1494,2.0,58,62,6.96,GB,1707358213
286,tingo maria,-9.2895,-76.0088,20.93,93,27,1.08,PE,1707358213
287,okhotsk,59.3833,143.3,-20.99,77,95,4.56,RU,1707358213
288,el dorado,38.7666,-120.5177,3.69,97,100,0.7,US,1707358213
289,beau vallon,-20.4189,57.6953,26.23,82,33,5.76,MU,1707358214
290,laojunmiao,39.8333,97.7333,-6.18,44,70,1.55,CN,1707358214
291,narasannapeta,18.4167,84.05,23.27,88,2,0.68,IN,1707358214
292,hiratacho,35.4333,132.8167,6.98,81,75,2.57,JP,1707358214
293,letlhakane,-21.4167,25.5833,24.22,51,76,0.15,BW,1707358214
294,mana,5.6592,-53.7767,26.62,72,83,4.54,GF,1707358214
295,perg,48.25,14.6333,9.03,94,100,6.9,AT,1707358215
296,cabo san lucas,22.8909,-109.9124,22.51,64,20,2.57,MX,1707357977
297,caleta de carquin,-11.0925,-77.6267,24.96,80,25,4.05,PE,1707358215
298,hadibu,12.65,54.0333,25.0,68,100,5.85,YE,1707358215
299,aykhal,66.0,111.5,-26.41,100,100,1.78,RU,1707358215
300,lata,40.1629,-8.3327,15.04,89,100,3.33,PT,1707358216
301,kodiak,57.79,-152.4072,1.73,93,40,2.06,US,1707358216
302,trebic,49.2149,15.8817,3.11,94,100,1.54,CZ,1707358216
303,genhe,50.7833,121.5167,-19.53,94,100,1.49,CN,1707358216
304,monte alegre,-2.0078,-54.0692,26.16,74,58,1.21,BR,1707358217
305,dudinka,69.4058,86.1778,-26.85,97,24,1.79,RU,1707358217
306,ar ruways,24.1103,52.7306,17.47,55,0,5.95,AE,1707358217
307,roma,43.2128,-75.4557,2.71,74,0,1.54,US,1707358217
308,rabat,33.9911,-6.8401,9.04,87,44,0.0,MA,1707357842
309,keflavik,64.0049,-22.5624,-2.76,68,0,6.17,IS,1707358218
310,asilah,35.465,-6.0348,9.98,55,72,1.94,MA,1707358218
311,saudarkrokur,65.7461,-19.6394,-15.3,95,59,3.42,IS,1707358218
312,tralee,52.2704,-9.7026,5.34,90,100,8.29,IE,1707358145
313,thinadhoo,0.5333,72.9333,28.18,74,94,5.53,MV,1707358145
314,pakuranga,-36.8833,174.9167,26.64,60,0,6.17,NZ,1707358219
315,ola,59.5833,151.2833,-16.59,79,15,2.61,RU,1707358219
316,cole harbour,44.6724,-63.4751,-2.94,84,98,2.48,CA,1707358219
317,alofi,-19.0595,-169.9187,30.94,66,40,4.12,NU,1707358220
318,dzhalagash,45.0833,64.6667,0.59,89,95,7.2,KZ,1707358220
319,freetown,8.484,-13.2299,25.35,86,97,2.56,SL,1707358220
320,bandarbeyla,9.4942,50.8122,24.38,74,86,6.64,SO,1707358220
321,queenstown,-31.8976,26.8753,14.38,86,73,1.35,ZA,1707358176
322,sejny,54.108,23.347,-3.76,92,18,1.69,PL,1707358221
323,nawabshah,26.2483,68.4096,16.21,42,100,2.36,PK,1707358221
324,bodo,67.28,14.405,-5.98,80,0,8.23,NO,1707358221
325,tolanaro,-25.0319,46.9987,23.02,93,16,1.34,MG,1707358222
326,birni n konni,13.7956,5.2553,17.49,18,0,4.52,NE,1707358222
327,walvis bay,-22.9575,14.5053,19.54,77,99,4.4,NA,1707358222
328,bom jesus,-9.0744,-44.3586,25.91,66,68,0.41,BR,1707358196
329,sirte,31.2089,16.5887,16.08,51,0,4.78,LY,1707358222
330,buka,40.8108,69.1986,6.52,70,100,0.96,UZ,1707358223
331,pyhajarvi,67.0701,27.2176,-24.03,100,100,1.33,FI,1707358223
332,chibougamau,49.9168,-74.3659,-2.21,93,100,2.57,CA,1707358223
333,tangalle,6.024,80.7911,22.09,83,89,4.4,LK,1707358224
334,moose jaw,50.4001,-105.5344,-1.52,97,100,4.89,CA,1707358224
335,papao,-17.75,-149.55,28.82,91,100,16.39,PF,1707358175
336,broome,42.2506,-75.833,3.08,73,47,0.5,US,1707358224
337,vila franca do campo,37.7167,-25.4333,18.27,99,99,8.62,PT,1707358185
338,zmeinogorsk,51.1567,82.195,-3.99,94,100,6.38,RU,1707358224
339,kenai,60.5544,-151.2583,-2.17,93,0,6.69,US,1707358225
340,bubaque,11.2833,-15.8333,26.04,75,100,3.9,GW,1707358225
341,maceio,-9.6658,-35.7353,26.69,94,20,1.03,BR,1707358113
342,gizo,-8.103,156.8419,29.02,77,100,6.9,SB,1707358148
343,mumford,5.2618,-0.759,25.39,86,9,1.65,GH,1707358226
344,san patricio,28.017,-97.5169,20.97,81,89,6.3,US,1707358226
345,lido di jesolo,45.5069,12.6469,8.45,92,100,1.15,IT,1707358226
346,sa'dah,16.9402,43.7639,9.97,60,9,1.93,YE,1707358226
347,urengoy,65.9667,78.3667,-3.44,94,100,6.08,RU,1707358226
348,villanueva,15.3167,-88.0,20.55,78,20,2.57,HN,1707358227
349,nelson bay,-32.7167,152.15,25.03,75,100,4.92,AU,1707358167
350,san javier,37.8063,-0.8374,14.86,55,0,3.6,ES,1707358227
351,fort stockton,30.894,-102.8793,13.75,45,0,0.0,US,1707358228
352,levuka,50.1834,-105.4011,-1.56,97,100,4.85,CA,1707358228
353,guerrero negro,27.9769,-114.0611,15.62,62,3,5.47,MX,1707358228
354,remire-montjoly,4.9167,-52.2667,28.02,78,100,4.12,GF,1707358228
355,manokwari,-0.8667,134.0833,27.97,75,94,2.12,ID,1707358229
356,yemetsk,63.4721,41.7941,-22.33,96,96,3.63,RU,1707358229
357,sarrians,44.084,4.9697,7.42,93,0,0.51,FR,1707358229
358,nouadhibou,20.931,-17.0347,21.99,28,100,6.17,MR,1707358230
359,buckeye,33.3703,-112.5838,14.44,53,63,3.33,US,1707358230
360,igarka,67.4667,86.5833,-19.87,99,97,2.64,RU,1707358230
361,klaksvik,62.2266,-6.589,-0.49,60,100,9.92,FO,1707358190
362,palmer,42.1584,-72.3287,2.23,69,100,0.0,US,1707358075
363,pangkalanbuun,-2.6833,111.6167,30.73,63,52,1.28,ID,1707358230
364,helena valley west central,46.6629,-112.0604,-0.99,89,100,3.6,US,1707358231
365,uyar,55.81,94.3153,-17.19,100,71,1.24,RU,1707358231
366,orgeval,48.9167,1.9833,12.19,97,100,4.91,FR,1707358231
367,san bernardo del viento,9.3533,-75.9524,27.02,74,98,6.08,CO,1707358231
368,richards bay,-28.783,32.0377,23.75,84,73,3.81,ZA,1707358231
369,codrington,-38.2667,141.9667,20.42,50,1,6.06,AU,1707358232
370,lewiston orchards,46.3804,-116.9754,6.18,84,100,3.09,US,1707358232
371,talghar,43.3044,77.2328,-2.97,93,100,1.0,KZ,1707358232
372,aghajari,30.7006,49.8315,7.12,81,0,2.06,IR,1707358232
373,schomberg,48.7871,8.645,7.61,90,100,6.07,DE,1707358233
374,melekeok village,7.4957,134.6367,29.31,70,75,5.14,PW,1707358233
375,portland,45.5234,-122.6762,8.18,82,27,0.45,US,1707358038
376,zeya,53.75,127.2667,-11.95,72,100,1.17,RU,1707358175
377,murzuq,25.9155,13.9184,11.51,37,0,2.46,LY,1707358233
378,sayat,38.7839,63.8803,4.93,48,92,4.36,TM,1707358234
379,ashkelon,31.6693,34.5715,11.57,77,0,1.9,IL,1707358234
380,cockburn town,21.4612,-71.1419,23.31,72,9,7.1,TC,1707358012
381,columbus,39.9612,-82.9988,9.24,51,75,3.6,US,1707358234
382,arraial do cabo,-22.9661,-42.0278,25.81,87,100,2.38,BR,1707358235
383,chagoda,59.164,35.3285,-25.14,99,30,1.78,RU,1707358235
384,tamiahua,21.2667,-97.45,19.05,82,0,5.06,MX,1707358235
385,salcininkai,54.3,25.3833,-3.95,88,95,2.73,LT,1707358235
386,san carlos,9.6612,-68.5827,26.2,78,31,1.85,VE,1707358235
387,la'ie,21.6477,-157.9253,26.98,71,3,2.68,US,1707358236
388,barranca,-10.75,-77.7667,24.93,77,28,3.03,PE,1707358236
389,selebi-phikwe,-21.979,27.8498,24.18,43,4,1.72,BW,1707358236
390,tazovsky,67.4667,78.7,-8.36,95,100,5.41,RU,1707358163
391,murghob,38.1702,73.9667,-23.32,81,8,2.53,TJ,1707358236
392,alaghsas,17.0187,8.0168,14.85,23,0,3.77,NE,1707358237
393,hasaki,35.7333,140.8333,9.05,64,100,1.93,JP,1707358237
394,lebu,-37.6167,-73.65,13.94,76,100,8.92,CL,1707358237
395,newman,37.3138,-121.0208,9.13,88,84,3.23,US,1707358237
396,new norfolk,-42.7826,147.0587,25.4,29,0,1.23,AU,1707358237
397,ondjiva,-17.0667,15.7333,20.63,87,100,1.84,AO,1707358238
398,kegeyli shahar,42.7767,59.6078,4.05,89,44,4.12,UZ,1707358238
399,barra dos coqueiros,-10.9089,-37.0386,29.01,79,40,4.63,BR,1707358238
400,brisas de zicatela,15.8369,-97.0419,26.29,73,40,1.03,MX,1707358238
401,sanctuary point,-35.1114,150.629,22.08,50,86,4.32,AU,1707358179
402,grand-bassam,5.2118,-3.7388,26.98,79,8,2.1,CI,1707358239
403,hotan,37.0997,79.9269,-3.61,60,2,1.56,CN,1707358239
404,shingu,33.7333,135.9833,10.54,44,26,1.26,JP,1707358239
405,hirara,24.8,125.2833,18.15,94,75,10.8,JP,1707358239
406,kerimaki,61.9167,29.2833,-27.03,83,0,0.51,FI,1707358239
407,siparia,10.1333,-61.5,28.23,86,22,5.93,TT,1707358240
408,san-pedro,4.7485,-6.6363,26.38,81,11,1.74,CI,1707358240
409,abepura,-2.6333,140.5833,29.45,66,20,3.6,ID,1707358225
410,batticaloa,7.7102,81.6924,25.16,74,97,1.65,LK,1707358175
411,chita,52.0333,113.55,-17.06,77,99,1.0,RU,1707358240
412,bismarck,46.8083,-100.7837,1.47,98,100,2.06,US,1707358240
413,suraia,45.6833,27.4,9.81,61,71,3.36,RO,1707358241
414,alice springs,-23.7,133.8833,31.79,13,12,8.23,AU,1707357966
415,flying fish cove,-10.4217,105.6791,27.82,78,75,3.6,CX,1707358231
416,pinheiro machado,-31.5783,-53.3811,19.11,90,38,3.28,BR,1707358237
417,weno,7.4515,151.8468,29.97,74,100,5.66,FM,1707358242
418,minas de marcona,-15.2119,-75.1103,19.7,93,99,3.61,PE,1707358242
419,malanje,-9.5402,16.341,17.39,96,99,0.26,AO,1707358242
420,bafra,41.5678,35.9069,10.32,64,100,2.05,TR,1707358243
421,luau,-10.7073,22.2247,18.42,98,100,1.07,AO,1707358243
422,songea,-10.6833,35.65,17.92,95,17,0.87,TZ,1707358243
423,floro,61.5996,5.0328,-3.02,80,9,4.63,NO,1707358243
424,malvan,16.0667,73.4667,24.91,51,2,3.43,IN,1707358243
425,boali,4.8005,18.1275,23.47,33,27,0.92,CF,1707358244
426,impfondo,1.6381,18.0667,23.05,46,37,0.34,CG,1707358244
427,kiunga,-6.1219,141.2906,31.21,56,99,1.61,PG,1707358244
428,uiju,40.1994,124.5317,-5.38,63,2,3.09,KP,1707358163
429,kijang,35.2442,129.2139,3.85,53,83,1.23,KR,1707358216
430,nantucket,41.2835,-70.0995,1.03,77,100,7.08,US,1707358245
431,zhanaozen,43.3,52.8,4.87,95,87,5.25,KZ,1707358183
432,acajutla,13.5928,-89.8275,24.5,51,53,2.19,SV,1707358245
433,arkhangel'sk,64.5401,40.5433,-29.94,76,20,1.0,RU,1707358245
434,punta umbria,37.1821,-6.9661,12.96,85,100,2.97,ES,1707358245
435,polyarnyy,69.1989,33.4478,-22.49,100,87,3.63,RU,1707358189
436,urazovo,50.0836,38.0395,3.12,92,100,7.51,RU,1707358245
437,el calafate,-50.3408,-72.2768,7.73,85,56,6.71,AR,1707358094
438,ismayilli,40.779,48.1638,3.4,54,13,2.77,AZ,1707358246
439,ambodifotatra,-16.9833,49.85,26.07,84,76,2.42,MG,1707358246
440,changping,40.2186,116.2197,1.8,34,60,3.17,CN,1707358246
441,atliaca,17.65,-99.3667,18.82,84,12,3.14,MX,1707358246
442,limon,10.0,-83.0333,22.25,79,100,2.8,CR,1707358246
443,loa janan,-0.583,117.095,27.85,79,100,0.87,ID,1707358247
444,nykvarn,59.8,18.3,-6.87,72,13,0.89,SE,1707358247
445,pandan,14.0453,124.1694,28.0,66,7,0.97,PH,1707358247
446,reggane,26.7158,0.1714,16.11,19,50,4.26,DZ,1707358247
447,broken hill,-31.95,141.4333,28.48,27,39,7.43,AU,1707358185
448,puerto san jose,13.9256,-90.8244,24.03,53,7,1.0,GT,1707358247
449,grand gaube,-20.0064,57.6608,26.32,88,58,1.34,MU,1707358247
450,mahenge,-8.6833,36.7167,18.53,98,18,0.42,TZ,1707358248
451,leticia,-4.2153,-69.9406,26.03,89,40,1.54,CO,1707358248
452,likasi,-10.9814,26.7333,16.98,97,97,1.17,CD,1707358248
453,tieli,46.95,128.05,-14.02,94,99,1.9,CN,1707358248
454,mahina,-17.5065,-149.489,28.87,89,75,8.75,PF,1707358216
455,shumerlya,55.5005,46.4129,-12.53,97,99,2.33,RU,1707358249
456,tual,-5.6667,132.75,27.49,80,100,9.34,ID,1707358249
457,gornyy,55.1153,83.9059,-4.79,84,100,5.25,RU,1707358249
458,bernardo de irigoyen,-26.2552,-53.6458,17.77,95,76,1.04,AR,1707358249
459,kapuskasing,49.4169,-82.4331,-0.13,99,100,1.29,CA,1707358159
460,kenora,49.8167,-94.4337,3.21,89,100,4.47,CA,1707358249
461,urangan,-25.3,152.9,30.67,65,2,5.81,AU,1707358249
462,san antonio de pale,-1.4014,5.6325,27.74,78,18,1.93,GQ,1707358250
463,aur,8.1499,171.1687,27.17,79,99,8.51,MH,1707358250
464,jendouba,36.5011,8.7802,8.64,85,0,2.37,TN,1707358158
465,mount pearl,47.5166,-52.7813,-2.31,92,90,2.24,CA,1707358250
466,ixtapa,20.7,-105.2,24.57,78,40,2.57,MX,1707358250
467,tamandare,-8.7597,-35.1047,26.86,80,100,3.43,BR,1707358251
468,aripuana,-9.1667,-60.6333,24.51,86,90,0.64,BR,1707358251
469,xixiang,35.1628,112.865,3.46,63,5,1.98,CN,1707358251
470,raduzhnyy,62.0961,77.475,-7.64,82,100,6.21,RU,1707358251
471,kilju,40.9642,129.3278,-0.15,58,0,0.95,KP,1707358251
472,murray bridge,-35.1167,139.2667,24.08,35,0,4.23,AU,1707358252
473,aldinga beach,-35.2793,138.4604,27.92,43,0,2.94,AU,1707358252
474,nagqu,31.5,92.0,-13.83,37,0,2.36,CN,1707358252
475,zoucheng,35.4006,116.9656,1.47,53,100,0.61,CN,1707358252
476,taiobeiras,-15.8078,-42.2331,20.45,83,100,0.75,BR,1707358245
477,keetmanshoop,-26.5833,18.1333,23.09,31,100,3.52,NA,1707358252
478,norderney,53.7,7.15,3.34,72,100,6.09,DE,1707358252
479,yeppoon,-23.1333,150.7333,29.88,64,9,8.16,AU,1707358253
480,sao simao,-21.4792,-47.5508,22.25,95,100,0.73,BR,1707358253
481,nogliki,51.8333,143.1667,-15.92,85,74,2.24,RU,1707358148
482,sonamura,23.4719,91.2664,14.0,55,0,1.29,IN,1707358253
483,katsuura,35.1333,140.3,8.01,70,78,3.51,JP,1707358162
484,mata-utu,-13.2816,-176.1745,29.04,81,100,8.09,WF,1707358253
485,villa gesell,-37.2639,-56.973,22.81,93,100,5.81,AR,1707358154
486,chilliwack,49.1747,-121.9443,7.28,76,77,0.45,CA,1707358254
487,ambalangoda,6.2355,80.0538,24.95,87,100,2.03,LK,1707358254
488,chui,-33.6971,-53.4616,22.04,88,75,3.29,UY,1707358254
489,coshocton,40.272,-81.8596,5.46,66,97,1.68,US,1707358254
490,iquique,-20.2208,-70.1431,25.02,81,0,1.56,CL,1707358254
491,kavalerovo,44.2661,135.0572,-8.58,69,74,4.47,RU,1707358255
492,benghazi,32.1167,20.0667,15.73,63,31,5.22,LY,1707358255
493,noosa heads,-26.3833,153.15,28.95,67,5,8.27,AU,1707358255
494,puerto baquerizo moreno,-0.9,-89.6,25.69,83,70,4.93,EC,1707358255
495,puerto maldonado,-12.6,-69.1833,26.78,72,91,0.58,PE,1707358255
496,mount gambier,-37.8333,140.7667,22.86,38,0,3.65,AU,1707358255
497,pervomayskoye,43.919,46.7102,6.76,58,43,2.45,RU,1707358255
498,chignahuapan,19.8333,-98.0333,13.76,44,0,2.59,MX,1707358256
499,la ronge,55.1001,-105.2842,-8.54,96,100,2.56,CA,1707358256
500,annamalainagar,11.4,79.7333,23.45,85,30,1.83,IN,1707358256
501,geraldton,-28.7667,114.6,39.23,10,0,10.8,AU,1707358256
502,santa cruz del sur,20.7147,-77.9956,20.32,74,0,5.48,CU,1707358256
503,tanout,14.9709,8.8879,14.0,23,0,4.94,NE,1707358256
504,st. john's,47.5649,-52.7093,-1.85,93,68,2.24,CA,1707358169
505,toumodi,6.5613,-5.0158,21.46,76,7,1.74,CI,1707358257
506,yerofey pavlovich,53.9667,121.9667,-13.48,73,99,0.1,RU,1707358257
507,nabire,-3.3667,135.4833,30.84,58,100,0.78,ID,1707358257
508,baharly,38.4362,57.4316,10.35,42,90,1.94,TM,1707358257
509,suva,-18.1416,178.4415,30.71,62,40,3.09,FJ,1707358105
510,junagarh,19.8667,82.9333,21.39,59,0,0.92,IN,1707358257
511,ataq,14.5377,46.8319,14.79,70,42,2.12,YE,1707358258
512,miyazu,35.5333,135.1833,2.11,61,68,3.1,JP,1707358258
513,union,40.6334,-74.2663,6.16,64,0,0.0,US,1707358258
514,kincardine,56.0667,-3.7167,1.22,76,96,1.15,GB,1707358258
515,bikenibeu village,1.3673,173.1241,30.98,74,40,5.14,KI,1707358258
516,naryn,41.4287,75.9911,-10.38,67,100,2.35,KG,1707358258
517,carnarvon,-24.8667,113.6333,32.28,39,0,1.96,AU,1707358259
518,zakynthos,37.7914,20.8953,12.02,80,13,4.4,GR,1707358259
519,kargopol',61.5071,38.9456,-22.99,98,100,3.05,RU,1707358259
520,siwana,25.6333,72.4167,13.13,50,71,3.04,IN,1707358259
521,maragogi,-9.0122,-35.2225,26.74,81,99,3.72,BR,1707358179
522,clinton,42.587,-82.9199,4.47,81,75,0.45,US,1707358259
523,oleksandrivka,48.9634,32.2349,4.4,87,100,5.98,UA,1707358260
524,ensenada,31.8667,-116.6167,13.3,69,47,3.72,MX,1707358066
525,jaen,38.0,-3.5,9.03,87,77,0.48,ES,1707358260
526,norton,-17.8833,30.7,20.71,79,99,1.04,ZW,1707358260
527,vilyuysk,63.7553,121.6247,-35.56,99,78,1.34,RU,1707358250
528,wotho,10.1657,166.0102,26.66,76,63,9.37,MH,1707358260
529,mthatha,-31.5889,28.7844,14.0,95,5,0.91,ZA,1707358260
530,trenggalek,-8.05,111.7167,27.07,82,91,1.43,ID,1707358261
531,nizhneudinsk,54.9076,99.0276,-16.78,97,62,1.21,RU,1707358261
532,inari,68.906,27.0288,-22.89,100,98,0.94,FI,1707358261
533,miramar beach,30.3744,-86.3586,11.12,77,0,0.0,US,1707358261
534,mcalester,34.9334,-95.7697,15.05,36,0,4.12,US,1707358262
535,dzhambeyty,50.2536,52.595,1.13,99,100,9.03,KZ,1707358262
536,angaur state,6.906,134.13,27.59,74,43,7.39,PW,1707358256
537,monforte de lemos,42.5216,-7.5142,13.09,69,100,4.93,ES,1707358262
538,sierra grande,-41.606,-65.3557,20.21,28,62,1.73,AR,1707358263
539,muisne,0.6,-80.0333,25.76,88,88,0.23,EC,1707358263
540,cabezon de la sal,43.3089,-4.2302,17.2,71,99,3.14,ES,1707358263
541,kulhudhuffushi,6.6221,73.07,26.96,71,98,3.71,MV,1707358263
542,katsuren-haebaru,26.3369,127.8719,18.43,87,100,5.66,JP,1707358264
543,doha,25.2867,51.5333,15.99,72,0,2.06,QA,1707358108
544,wynyard,-41.0,145.7167,18.72,59,1,3.27,AU,1707358264
545,yeraliyev,43.2,51.65,7.58,88,99,5.19,KZ,1707358264
546,tibagi,-24.5094,-50.4136,22.4,70,97,1.74,BR,1707358264
547,rongelap,11.1635,166.8941,26.42,77,100,9.36,MH,1707358236
548,banda aceh,5.5577,95.3222,27.42,77,92,3.84,ID,1707358265
549,gombi,10.1614,12.7399,17.57,34,4,2.59,NG,1707358265
550,camayenne,9.535,-13.6878,26.24,79,63,3.67,GN,1707358265
551,sovet,38.0467,69.5882,5.01,57,56,4.02,TJ,1707358265
552,ntoum,0.3833,9.7833,25.48,93,100,0.61,GA,1707358266
553,l'govskiy,51.6307,35.2775,-2.16,84,80,6.71,RU,1707358266
554,claveria,18.6074,121.0832,26.7,69,13,1.99,PH,1707358231
555,wewak,-3.5534,143.6268,29.26,72,99,5.57,PG,1707358266
556,elko,41.0002,-115.5012,-0.43,85,20,0.45,US,1707357976
557,ust'-ilimsk,58.0006,102.6619,-10.87,97,100,1.47,RU,1707358174
558,popilnia,49.9665,29.4435,2.46,89,100,7.02,UA,1707358267
559,mersing,2.4312,103.8405,28.35,75,71,2.92,MY,1707358261
560,mainvilliers,48.45,1.4561,11.61,97,100,3.58,FR,1707358267
561,al kharijah,25.4514,30.5464,12.51,51,0,3.23,EG,1707358267
562,khanty-mansiysk,61.0042,69.0019,-4.94,93,75,4.02,RU,1707358268
563,puerto aysen,-45.4,-72.7,9.98,93,100,2.6,CL,1707358158
564,egilsstadir,65.2653,-14.3948,-11.19,94,94,2.67,IS,1707358181
